modelo,titulo,año,ubicacion,km_num,precio_usd
Fiat Siena,Fiat Siena 1.4 El Pack Attractive,2016,La Matanza - Bs.As. G.B.A. Oeste,105000.0,8333.333333333334
Fiat Siena,Fiat Siena 1.6 El 16v Pack Confort,2018,Almirante Brown - Bs.As. G.B.A. Sur,56000.0,11600.0
Fiat Siena,Fiat Siena 1.4 El Pack Attractive,2016,Capital Federal - Capital Federal,190000.0,6000.0
Fiat Siena,Fiat Siena 1 4 El,2017,Avellaneda - Bs.As. G.B.A. Sur,102000.0,6666.666666666667
Fiat Siena,Fiat Siena 1.4 El Pack Attractive,2016,Capital Federal - Capital Federal,150000.0,8333.333333333334
Fiat Siena,Fiat Siena 1.4 El Pack Attractive,2016,Capital Federal - Capital Federal,130000.0,8000.0
Fiat Siena,Fiat Siena 1.6 El 16v,2017,Lomas De Zamora - Bs.As. G.B.A. Sur,83000.0,10800.0
Fiat Siena,Fiat Siena 1.4 El Pack Attractive,2017,Avellaneda - Bs.As. G.B.A. Sur,98000.0,7666.666666666667
Fiat Siena,Fiat Siena 1.4 El Pack Attractive,2016,La Plata - Bs.As. G.B.A. Sur,189000.0,8000.0
Fiat Siena,Fiat Siena 1.4 El Pack Attractive,2016,San Isidro - Bs.As. G.B.A. Norte,124500.0,8333.333333333334
Fiat Siena,Fiat Siena 1.4 El Pack Attractive,2016,Almirante Brown - Bs.As. G.B.A. Sur,210000.0,7326.666666666667
Fiat Siena,Fiat Siena 1.4 El Pack Attractive,2016,Lomas De Zamora - Bs.As. G.B.A. Sur,188000.0,8866.666666666666
Fiat Siena,Fiat Siena 1.4 El Pack Attractive,2016,Quilmes - Bs.As. G.B.A. Sur,160000.0,8000.0
Fiat Siena,Fiat Siena 1.4 El Pack Attractive,2016,San Miguel - Bs.As. G.B.A. Norte,132000.0,9000.0
Fiat Siena,Fiat Siena 1.4 El Pack Attractive,2016,General San Martín - Bs.As. G.B.A. Norte,145000.0,8333.333333333334
Fiat Siena,Fiat Siena 1.4 El 85cv,2018,Lomas De Zamora - Bs.As. G.B.A. Sur,117000.0,10333.333333333334
Fiat Siena,Fiat Siena 1.4 El Pack Attractive 115 Hp,2016,Lanús - Bs.As. G.B.A. Sur,110000.0,8866.666666666666
Fiat Siena,Fiat Siena 1.4 El Pack Attractive 115 Hp,2016,Lanús - Bs.As. G.B.A. Sur,125000.0,8653.333333333334
Fiat Siena,Fiat Siena 1.4 El 85cv,2018,Capital Federal - Capital Federal,85000.0,8000.0
Fiat Siena,Fiat Siena 1.4 El 85cv,2017,La Matanza - Bs.As. G.B.A. Oeste,140000.0,9133.333333333334
Fiat Siena,Fiat Siena El 1.4,2016,Lomas De Zamora - Bs.As. G.B.A. Sur,223000.0,6660.0
Fiat Siena,Fiat Siena 1.4 El Pack Attractive,2016,Capital Federal - Capital Federal,151700.0,8800.0
Fiat Siena,Fiat Siena El 1.4,2016,Quilmes - Bs.As. G.B.A. Sur,150000.0,7666.666666666667
Fiat Siena,Fiat Siena 1.4 El 85cv C/gnc,2017,La Matanza - Bs.As. G.B.A. Oeste,148000.0,7933.333333333333
Fiat Siena,Fiat Siena Fire,2016,Quilmes - Bs.As. G.B.A. Sur,192000.0,6333.333333333333
Fiat Siena,Fiat Siena 1.4 El Pack Attractive,2016,Malvinas Argentinas - Bs.As. G.B.A. Norte,158000.0,8333.333333333334
Fiat Siena,Fiat Siena 1.6 El 16v,2016,La Matanza - Bs.As. G.B.A. Oeste,170000.0,8666.666666666666
Fiat Siena,Fiat Siena 1.6 El 16v,2016,Avellaneda - Bs.As. G.B.A. Sur,85000.0,7666.666666666667
Fiat Siena,Fiat Siena 1.4 El Pack Attractive 115 Hp,2016,General San Martín - Bs.As. G.B.A. Norte,105000.0,8466.666666666666
Fiat Siena,Fiat Siena 1.4 El Pack Attractive,2016,Lomas De Zamora - Bs.As. G.B.A. Sur,93000.0,8333.333333333334
Fiat Siena,Fiat Siena 1.4 El 85cv,2017,Florencio Varela - Bs.As. G.B.A. Sur,90000.0,9666.666666666666
Fiat Siena,Fiat Siena 1.4 El,2017,Malvinas Argentinas - Bs.As. G.B.A. Norte,61653.0,8873.333333333334
Fiat Siena,Fiat Siena (f4) 1.4 8v,2016,Lomas De Zamora - Bs.As. G.B.A. Sur,78000.0,10000.0
Fiat Siena,Fiat Siena 1.4 El 85cv,2018,Lanús - Bs.As. G.B.A. Sur,80000.0,9000.0
Fiat Siena,Fiat Siena 1.4 El 85cv,2017,La Plata - Bs.As. G.B.A. Sur,55000.0,10666.666666666666
Fiat Siena,Fiat Siena 1.6 El 16v Pack Confort,2017,San Fernando - Bs.As. G.B.A. Norte,70000.0,9666.666666666666
Fiat Siena,Fiat Siena 1.4 El Pack Attractive,2016,Almirante Brown - Bs.As. G.B.A. Sur,115000.0,8333.333333333334
Fiat Siena,Fiat Siena 1.4 El 85cv,2017,La Matanza - Bs.As. G.B.A. Oeste,72000.0,8866.666666666666
Fiat Siena,Fiat Siena 1.4 El 85cv,2017,La Matanza - Bs.As. G.B.A. Oeste,130000.0,9333.333333333334
Fiat Siena,Fiat Siena 1.4 El 85cv C/gnc,2017,General Rodríguez - Bs.As. G.B.A. Oeste,185000.0,9000.0
Fiat Siena,Fiat Siena 1.4 El 85cv C/gnc,2017,La Matanza - Bs.As. G.B.A. Oeste,138000.0,7666.666666666667
Fiat Siena,Fiat Siena 1.6 El 16v,2017,Capital Federal - Capital Federal,91000.0,8000.0
Fiat Siena,Fiat Siena 1.6 El 16v Pack Confort,2016,General San Martín - Bs.As. G.B.A. Norte,159000.0,8666.666666666666
Fiat Siena,Fiat Siena 1.4 El 85cv,2018,Capital Federal - Capital Federal,68000.0,11000.0
Fiat Siena,Fiat Siena 1.4 El Pack Attractive,2016,Esteban Echeverría - Bs.As. G.B.A. Sur,154000.0,8333.333333333334
Fiat Siena,Fiat Siena 1.4 El Pack Attractive,2016,Morón - Bs.As. G.B.A. Oeste,110000.0,9600.0
VW Gol,Volkswagen Gol 1.6 5 P Trendline L/19,2021,Vicente López - Bs.As. G.B.A. Norte,63000.0,11000.0
VW Gol,Volkswagen Gol 1.6 Comfortline 5p,2018,Capital Federal - Capital Federal,131000.0,10500.0
VW Gol,Volkswagen Gol 1.6 Trendline 5 P,2019,La Plata - Bs.As. G.B.A. Sur,83000.0,12000.0
VW Gol,Volkswagen Gol 1.6 Trend Trendline 5p L16,2021,General San Martín - Bs.As. G.B.A. Norte,53762.0,13600.0
VW Gol,Volkswagen Gol Gol Trend 1.6 5p,2017,Capital Federal - Capital Federal,67900.0,10600.0
VW Gol,Volkswagen Gol Trend Msi,2017,Capital Federal - Capital Federal,58000.0,10000.0
VW Gol,Volkswagen Gol Gol Trend Trendline 1.6 Gas101 Cv Mq,2021,Capital Federal - Capital Federal,72200.0,11266.666666666666
VW Gol,Volkswagen Gol 1.6 Sportline,2016,Capital Federal - Capital Federal,78000.0,10000.0
VW Gol,Volkswagen Gol Gol Trend 1.6 101 Cv Automático,2020,Moreno - Bs.As. G.B.A. Oeste,49900.0,12066.666666666666
VW Gol,Volkswagen Gol 1.6 Trend Trendline 5p L16,2020,General San Martín - Bs.As. G.B.A. Norte,71619.0,11600.0
VW Gol,Volkswagen Gol 1.6 Trendline,2021,Merlo - Bs.As. G.B.A. Oeste,68000.0,15500.0
VW Gol,Volkswagen Gol Gol Trend Trendline 1.6 Gas 101cv Mq,2021,La Matanza - Bs.As. G.B.A. Oeste,31500.0,14600.0
Ford Fiesta,Ford Fiesta Titanium Mt,2018,Capital Federal - Capital Federal,116000.0,10533.333333333334
Ford Fiesta,Ford Fiesta 1.6l Titanium,2017,Capital Federal - Capital Federal,51000.0,15500.0
Ford Fiesta,Ford Fiesta 1.6 Plus,2019,Berazategui - Bs.As. G.B.A. Sur,99000.0,14500.0
Ford Fiesta,Ford Fiesta 1.6 Titanium 120cv,2017,Pilar - Bs.As. G.B.A. Norte,140000.0,10333.333333333334
Ford Fiesta,Ford Fiesta 1.6 Ambiente,2016,Capital Federal - Capital Federal,108000.0,12000.0
Ford Fiesta,Ford Fiesta 1.6 Se Plus,2017,Vicente López - Bs.As. G.B.A. Norte,95000.0,12500.0
Ford Fiesta,Ford Fiesta 1.6 Ambien. Plus,2018,Capital Federal - Capital Federal,90000.0,11500.0
Ford Fiesta,Ford Fiesta 1.6 Ls,2017,Tigre - Bs.As. G.B.A. Norte,98000.0,11500.0
Ford Fiesta,Ford Fiesta 1.6l Se,2016,Capital Federal - Capital Federal,85000.0,10333.333333333334
Ford Fiesta,Ford Fiesta Kinetic 1.6 Se Powershift 120cv,2017,Escobar - Bs.As. G.B.A. Norte,145000.0,11900.0
Ford Fiesta,Ford Fiesta Titanium 1.6 4p Powershif,2018,Almirante Brown - Bs.As. G.B.A. Sur,76000.0,13200.0
Ford Fiesta,Ford Fiesta 1.6 Se,2018,Pilar - Bs.As. G.B.A. Norte,79923.0,14000.0
Ford Fiesta,Ford Fiesta 1.6l Titanium,2018,Castelar - Bs.As. G.B.A. Oeste,72000.0,13900.0
Ford Fiesta,Ford Fiesta 1.6 Se,2017,La Plata - Bs.As. G.B.A. Sur,167551.0,9866.666666666666
Ford Fiesta,Ford Fiesta L S Plus 1.6,2018,Vicente López - Bs.As. G.B.A. Norte,105000.0,11666.666666666666
Ford Fiesta,Ford Fiesta Se Aut,2018,Ituzaingó - Bs.As. G.B.A. Oeste,78000.0,15490.0
Ford Fiesta,Ford Fiesta 1.6 Se,2017,Capital Federal - Capital Federal,105000.0,11500.0
Ford Fiesta,Ford Fiesta 1.6 S,2016,Quilmes - Bs.As. G.B.A. Sur,103000.0,11000.0
Ford Fiesta,Ford Fiesta 1.6 Titanium Powershift,2016,Escobar - Bs.As. G.B.A. Norte,142160.0,12533.333333333334
Ford Fiesta,Ford Fiesta 1.6 Ls,2017,Escobar - Bs.As. G.B.A. Norte,73000.0,10333.333333333334
Ford Fiesta,Ford Fiesta 1.6 S,2016,Capital Federal - Capital Federal,93000.0,9666.6
Ford Fiesta,Ford Fiesta 1.6 S,2017,Hurlingham - Bs.As. G.B.A. Oeste,98000.0,11333.333333333334
Ford Fiesta,Ford Fiesta 1.6 Se Kd 5p L14,2017,Malvinas Argentinas - Bs.As. G.B.A. Norte,99296.0,11333.333333333334
Ford Fiesta,Ford Fiesta Fiesta 1.6 L Se Plus,2018,Morón - Bs.As. G.B.A. Oeste,91523.0,16500.0
Ford Fiesta,Ford Fiesta 1.6l Se,2018,General San Martín - Bs.As. G.B.A. Norte,63052.0,12400.0
Ford Fiesta,Ford Fiesta 1.6l Se Plus,2017,Capital Federal - Capital Federal,55000.0,10933.333333333334
Ford Fiesta,Ford Fiesta 1.6 Se Plus,2018,Lanús - Bs.As. G.B.A. Sur,128600.0,10666.666666666666
Ford Fiesta,Ford Fiesta 1.6 Se Powershift 120cv,2017,General San Martín - Bs.As. G.B.A. Norte,73988.0,13100.0
Ford Fiesta,Ford Fiesta 1.6 Titanium Powershift Kd 5p L13,2017,Malvinas Argentinas - Bs.As. G.B.A. Norte,45000.0,12600.0
Ford Fiesta,Ford Fiesta 1.6 Se,2018,Capital Federal - Capital Federal,104000.0,11666.666666666666
Ford Fiesta,Ford Fiesta S.plus,2017,Tres De Febrero - Bs.As. G.B.A. Oeste,49000.0,9666.666666666666
Ford Fiesta,Ford Fiesta 1.6 Titanium 4p,2017,Escobar - Bs.As. G.B.A. Norte,173665.0,11200.0
Ford Fiesta,Ford Fiesta 1.6 Se Plus,2018,Capital Federal - Capital Federal,25000.0,15000.0
Ford Fiesta,Ford Fiesta 1.6l S 5p Gnc,2016,Quilmes - Bs.As. G.B.A. Sur,178000.0,8360.0
Ford Fiesta,Ford Fiesta Se Plus 1.6,2018,Moreno - Bs.As. G.B.A. Oeste,200000.0,9333.333333333334
Ford Fiesta,Ford Fiesta 1.6l Se,2018,Malvinas Argentinas - Bs.As. G.B.A. Norte,89269.0,12600.0
Ford Fiesta,Ford Fiesta 1.6 Ls,2016,La Plata - Buenos Aires Interior,146647.0,9333.333333333334
Ford Fiesta,Ford Fiesta 1.6l S Plus,2018,Capital Federal - Capital Federal,56000.0,12866.666666666666
Ford Fiesta,Ford Fiesta 1.6 S,2017,Capital Federal - Capital Federal,105000.0,10533.333333333334
Ford Fiesta,Ford Fiesta 1.6 S Plus,2017,General San Martín - Bs.As. G.B.A. Norte,31420.0,11333.333333333334
Ford Fiesta,Ford Fiesta Se Plus,2017,Marcos Paz - Buenos Aires Interior,105000.0,11000.0
Ford Ka,Ford Ka 1.5 S,2020,San Isidro - Bs.As. G.B.A. Norte,53000.0,11400.0
Ford Ka,Ford Ka 1.5 S,2017,Lomas De Zamora - Bs.As. G.B.A. Sur,65000.0,8600.0
Ford Ka,Ford Ka 1.5 Se,2018,Capital Federal - Capital Federal,92000.0,9533.333333333334
Ford Ka,Ford Ka 1.5 Se,2020,La Matanza - Bs.As. G.B.A. Oeste,83000.0,12500.0
Ford Ka,Ford Ka 1.5 S+,2019,Vicente López - Bs.As. G.B.A. Norte,100000.0,10633.333333333334
Ford Ka,Ford Ka 1.5 Se,2019,San Isidro - Bs.As. G.B.A. Norte,55000.0,12000.0
Ford Ka,Ford Ka 1.5 Se,2020,Malvinas Argentinas - Bs.As. G.B.A. Norte,93000.0,12333.333333333334
Ford Ka,Ford Ka 1.5 S,2019,General San Martín - Bs.As. G.B.A. Norte,180000.0,9666.666666666666
Ford Ka,Ford Ka 1.5 Sel,2019,San Isidro - Bs.As. G.B.A. Norte,72000.0,11200.0
Ford Ka,Ford Ka 1.5 Sel,2017,Esteban Echeverría - Bs.As. G.B.A. Sur,86000.0,11333.333333333334
Ford Ka,Ford Ka 1.5 Se At,2019,San Isidro - Bs.As. G.B.A. Norte,94000.0,10400.0
Ford Ka,Ford Ka 1.5 Se,2019,La Plata - Bs.As. G.B.A. Sur,77000.0,10666.666666666666
Ford Ka,Ford Ka 1.5 Se 4 P,2018,San Miguel - Bs.As. G.B.A. Norte,85000.0,10266.666666666666
Ford Ka,Ford Ka 1.5 S,2019,Tigre - Bs.As. G.B.A. Norte,95000.0,10999.0
Ford Ka,Ford Ka 1.5 S,2019,Escobar - Bs.As. G.B.A. Norte,64000.0,10533.333333333334
Ford Ka,Ford Ka 1.5 Se Sedan,2017,Capital Federal - Capital Federal,110000.0,9326.6
Ford Ka,Ford Ka 1.5 Se,2017,Lomas De Zamora - Bs.As. G.B.A. Sur,155000.0,9000.0
Ford Ka,Ford Ka 1.5 Se,2017,La Matanza - Bs.As. G.B.A. Oeste,100000.0,8666.666666666666
Ford Ka,Ford Ka 1.5 Se,2019,Ituzaingó - Bs.As. G.B.A. Oeste,98000.0,12500.0
Ford Ka,Ford Ka 1.5 Se,2019,Lomas De Zamora - Bs.As. G.B.A. Sur,29400.0,14000.0
Ford Ka,Ford Ka 1.5 Sel,2016,Morón - Bs.As. G.B.A. Oeste,116100.0,10900.0
Ford Ka,Ford Ka 1.5 Sel,2016,General Las Heras - Buenos Aires Interior,86300.0,9800.0
Ford Ka,Ford Ka 1.5 Sel At 5p,2019,Capital Federal - Capital Federal,82000.0,11333.333333333334
Ford Ka,Ford Ka 1.5 Se,2018,Tigre - Bs.As. G.B.A. Norte,102000.0,9666.666666666666
Ford Ka,Ford Ka 1.5 S,2017,San Isidro - Bs.As. G.B.A. Norte,85000.0,10500.0
Ford Ka,Ford Ka 1.5 S,2019,Morón - Bs.As. G.B.A. Oeste,146500.0,8900.0
Ford Ka,Ford Ka 1.5 Sel,2018,Capital Federal - Capital Federal,70000.0,11333.333333333334
Ford Ka,Ford Ka 1.5 Se At,2019,La Matanza - Bs.As. G.B.A. Oeste,99000.0,12500.0
Ford Ka,Ford Ka 1.5 Sel,2019,Capital Federal - Capital Federal,40000.0,13000.0
Ford Ka,Ford Ka 1.5 S,2017,La Plata - Bs.As. G.B.A. Sur,94000.0,9800.0
Ford Ka,Ford Ka 1.5 S,2016,Tigre - Bs.As. G.B.A. Norte,131000.0,8999.0
Ford Ka,Ford Ka 1.5 Se Sedan,2017,Capital Federal - Capital Federal,110000.0,9326.6
Ford Ka,Ford Ka 1.5 Se,2020,Tigre - Bs.As. G.B.A. Norte,29000.0,14533.333333333334
Ford Ka,Ford Ka 1.5 S,2019,Vicente López - Bs.As. G.B.A. Norte,105000.0,9333.333333333334
Ford Ka,Ford Ka 1.5 Sel At 5p,2019,Capital Federal - Capital Federal,82000.0,11333.333333333334
Ford Ka,Ford Ka 1.5 S,2021,Lanús - Bs.As. G.B.A. Sur,47000.0,11333.333333333334
Ford Ka,Ford Ka 1.5 Se,2016,Berazategui - Bs.As. G.B.A. Sur,108000.0,9666.666666666666
Ford Ka,Ford Ka 1.5 Se,2016,Morón - Bs.As. G.B.A. Oeste,99000.0,10000.0
Ford Ka,Ford Ka 1.5 Se,2016,Capital Federal - Capital Federal,92000.0,10200.0
Ford Ka,Ford Ka 1.5 Se At,2019,Capital Federal - Capital Federal,99000.0,12500.0
Ford Ka,Ford Ka 1.5 Sel At,2018,Moreno - Bs.As. G.B.A. Oeste,66000.0,11000.0
Ford Ka,Ford Ka Full,2020,Capital Federal - Capital Federal,75000.0,13500.0
Ford Ka,Ford Ka 1.5 Sel,2020,Tigre - Bs.As. G.B.A. Norte,56000.0,12333.333333333334
Ford Ka,Ford Ka 1.5 S,2021,Capital Federal - Capital Federal,123000.0,11000.0
Ford Ka,Ford Ka 1.5 Sel At 5p,2019,Castelar - Bs.As. G.B.A. Oeste,90000.0,13666.666666666666
Ford Ka,Ford Ka 1.5 Sel At 5p,2019,Capital Federal - Capital Federal,104000.0,11800.0
Ford Ka,Ford Ka 1.5 Se,2017,Caseros - Bs.As. G.B.A. Oeste,87000.0,9733.333333333334
Ford Ka,Ford Ka 1.5 Se,2018,Escobar - Bs.As. G.B.A. Norte,75990.0,11326.666666666666
Ford Ka,Ford Ka 1.5 Se,2018,San Isidro - Bs.As. G.B.A. Norte,80000.0,12000.0
Ford Ka,Ford Ka 1.5 S,2018,La Matanza - Bs.As. G.B.A. Oeste,82000.0,10333.333333333334
Ford Ka,Ford Ka 1.5 S,2020,Avellaneda - Bs.As. G.B.A. Sur,81000.0,9866.666666666666
Ford Ka,Ford Ka 1.5 S,2020,Capital Federal - Capital Federal,96000.0,11000.0
Ford Ka,Ford Ka 1.5 Se Freestyle 5p L18,2021,Capital Federal - Capital Federal,87035.0,13377.2
Ford Ka,Ford Ka 1.5 S,2017,Capital Federal - Capital Federal,84168.0,8933.333333333334
Ford Ka,Ford Ka 1.5 S 4 P,2018,Lanús - Bs.As. G.B.A. Sur,98000.0,9333.333333333334
Ford Ka,Ford Ka 1.5 S,2018,San Fernando - Bs.As. G.B.A. Norte,49000.0,12500.0
Ford Ka,Ford Ka 1.5 S,2018,La Matanza - Bs.As. G.B.A. Oeste,48000.0,10866.666666666666
Ford Ka,Ford Ka 1.5 Se,2019,La Plata - Bs.As. G.B.A. Sur,54500.0,13300.0
Ford Ka,Ford Ka 1.5 S,2017,Lomas De Zamora - Bs.As. G.B.A. Sur,98095.0,11333.333333333334
Ford Ka,Ford Ka 1.5 S,2017,Capital Federal - Capital Federal,114000.0,8313.333333333334
Ford Ka,Ford Ka 1.5 Sel,2019,San Andrés De Giles - Buenos Aires Interior,95000.0,10533.333333333334
Ford Ka,Ford Ka 1.5 Sel,2018,Capital Federal - Capital Federal,109000.0,9266.666666666666
Ford Ka,Ford Ka 1.5 S,2017,Pilar - Bs.As. G.B.A. Norte,134000.0,9500.0
Ford Ka,Ford Ka 1.5 S,2021,Capital Federal - Capital Federal,112246.0,12000.0
Ford Ka,Ford Ka 1.5 Sel,2021,Avellaneda - Bs.As. G.B.A. Sur,74000.0,12333.333333333334
Ford Ka,Ford Ka 1.5 Se At,2020,Capital Federal - Capital Federal,67500.0,13700.0
Ford Ka,Ford Ka 1.5 Se,2017,Capital Federal - Capital Federal,180000.0,8666.666666666666
Ford Ka,Ford Ka 1.5 Freestyle,2018,La Plata - Bs.As. G.B.A. Sur,86000.0,11000.0
Ford Ka,Ford Ka 1.5 S,2018,Capital Federal - Capital Federal,71500.0,11500.0
Ford Ka,Ford Ka 1.5 S,2018,Esteban Echeverría - Bs.As. G.B.A. Sur,90000.0,10733.333333333334
Ford Ka,Ford Ka 1.5 Se,2018,La Matanza - Bs.As. G.B.A. Oeste,111000.0,10666.666666666666
Ford Ka,Ford Ka Ka Se 1.5,2018,Capital Federal - Capital Federal,78000.0,11666.666666666666
Ford Ka,Ford Ka 1.5 Sel,2020,Morón - Bs.As. G.B.A. Oeste,40000.0,12333.333333333334
Ford Ka,Ford Ka 1.5 S,2019,Capital Federal - Capital Federal,85000.0,9333.333333333334
Ford Ka,Ford Ka 1.5 Sel,2016,La Matanza - Bs.As. G.B.A. Oeste,112300.0,10000.0
Ford Ka,Ford Ka 1.5 S,2019,General San Martín - Bs.As. G.B.A. Norte,58000.0,11206.666666666666
Ford Ka,Ford Ka 1.5 S,2019,Lanús - Bs.As. G.B.A. Sur,79900.0,10660.0
Ford Ka,Ford Ka 1.5 S,2017,La Plata - Bs.As. G.B.A. Sur,114000.0,10333.333333333334
Ford Ka,Ford Ka 1.5 Se,2017,Capital Federal - Capital Federal,140000.0,10300.0
Ford Ka,Ford Ka Ka S Plus 4p,2020,Capital Federal - Capital Federal,53000.0,12600.0
Ford Ka,Ford Ka 1.5 Se,2019,Escobar - Bs.As. G.B.A. Norte,99498.0,10000.0
Ford Ka,Ford Ka 1.5 S,2018,San Miguel - Bs.As. G.B.A. Norte,36700.0,11333.333333333334
Ford Ka,Ford Ka 1.5 Se,2019,San Miguel - Bs.As. G.B.A. Norte,61000.0,13000.0
Ford Ka,Ford Ka 1.5 Se,2019,San Miguel - Bs.As. G.B.A. Norte,106000.0,11000.0
Ford Ka,Ford Ka 1.5 Se,2019,San Isidro - Bs.As. G.B.A. Norte,58000.0,15500.0
Ford Ka,Ford Ka 1.5 Se,2019,La Plata - Bs.As. G.B.A. Sur,70000.0,11866.666666666666
Ford Ka,Ford Ka 1.5 Se,2019,Avellaneda - Bs.As. G.B.A. Sur,84000.0,11933.333333333334
Ford Ka,Ford Ka 1.5 S,2021,Capital Federal - Capital Federal,75000.0,10933.333333333334
Ford Ka,Ford Ka 1.5 Freestyle Sel At,2020,Vicente López - Bs.As. G.B.A. Norte,41000.0,12966.666666666666
Ford Ka,Ford Ka 1.5 Sel,2020,Capital Federal - Capital Federal,75000.0,11666.666666666666
Ford Ka,Ford Ka 1.5 Se,2017,Berazategui - Bs.As. G.B.A. Sur,85000.0,10866.666666666666
Ford Ka,Ford Ka 1.5 Se,2018,Escobar - Bs.As. G.B.A. Norte,63000.0,11500.0
Ford Ka,Ford Ka 1.5 Se At,2019,Capital Federal - Capital Federal,97000.0,10600.0
Ford Ka,Ford Ka 1.5 Sel,2016,Capital Federal - Capital Federal,144782.0,10233.333333333334
Ford Ka,Ford Ka 1.5 Se,2017,Lanús - Bs.As. G.B.A. Sur,109000.0,10666.666666666666
Ford Ka,Ford Ka 1.5 S,2016,Tigre - Bs.As. G.B.A. Norte,102000.0,8833.333333333334
Ford Ka,Ford Ka 1.5 S,2016,Almirante Brown - Bs.As. G.B.A. Sur,132000.0,8600.0
Ford Ka,Ford Ka 1.5 S My18,2018,Capital Federal - Capital Federal,102742.0,9100.0
Ford Ka,Ford Ka 1.5 S 5p,2016,Berazategui - Bs.As. G.B.A. Sur,101000.0,10666.666666666666
Ford Ka,Ford Ka 1.5 S,2016,Almirante Brown - Bs.As. G.B.A. Sur,132000.0,8653.333333333334
Ford Ka,Ford Ka 1.5 S,2016,Esteban Echeverría - Bs.As. G.B.A. Sur,135700.0,10533.333333333334
Ford Ka,Ford Ka 1.5 S,2016,Tigre - Bs.As. G.B.A. Norte,115000.0,9333.333333333334
Ford Ka,Ford Ka 1.5 S,2020,San Isidro - Bs.As. G.B.A. Norte,52000.0,10600.0
Ford Ka,Ford Ka 1.5 Sel,2016,Malvinas Argentinas - Bs.As. G.B.A. Norte,150453.0,7300.0
Ford Ka,Ford Ka 1.5 S,2016,Capital Federal - Capital Federal,105000.0,8333.333333333334
Ford Ka,Ford Ka 1.5 Sel,2017,Morón - Bs.As. G.B.A. Oeste,90000.0,9000.0
Ford Ka,Ford Ka 1.6,2018,Capital Federal - Capital Federal,77000.0,9933.333333333334
Ford Ka,Ford Ka 1.5 S,2017,Morón - Bs.As. G.B.A. Oeste,79000.0,10000.0
Ford Ka,Ford Ka 1.5 Se,2018,Capital Federal - Capital Federal,79035.0,9480.0
Ford Ka,Ford Ka 1.5 Se,2017,Lanús - Bs.As. G.B.A. Sur,127300.0,9333.333333333334
Ford Ka,Ford Ka 1.5 Sel,2017,Almirante Brown - Bs.As. G.B.A. Sur,65500.0,12333.333333333334
Ford Ka,Ford Ka 1.5 S,2019,La Plata - Bs.As. G.B.A. Sur,45000.0,11000.0
Ford Ka,Ford Ka 1.5 S,2018,Capital Federal - Capital Federal,68000.0,9666.666666666666
Ford Ka,Ford Ka 1.5 Sel,2016,San Isidro - Bs.As. G.B.A. Norte,88000.0,10000.0
Ford Ka,Ford Ka 1.5 S,2017,La Plata - Bs.As. G.B.A. Sur,103000.0,10500.0
Ford Ka,Ford Ka 1.5 S,2017,Malvinas Argentinas - Bs.As. G.B.A. Norte,105000.0,8900.0
Ford Ka,Ford Ka 1.5 Se,2017,Luján - Buenos Aires Interior,99300.0,11466.666666666666
Ford Ka,Ford Ka 1.5 S,2018,San Miguel - Bs.As. G.B.A. Norte,48000.0,10666.666666666666
Ford Ka,Ford Ka 1.5 S,2017,San Miguel - Bs.As. G.B.A. Norte,82000.0,10466.666666666666
Ford Ka,Ford Ka 1.5 Sel,2019,Malvinas Argentinas - Bs.As. G.B.A. Norte,51000.0,13000.0
Ford Ka,Ford Ka 1.5 Se,2016,Morón - Bs.As. G.B.A. Oeste,105000.0,8333.333333333334
Ford Ka,Ford Ka 1.5 Sel,2020,Capital Federal - Capital Federal,63000.0,12200.0
Ford Ka,Ford Ka 1.5 S,2020,La Matanza - Bs.As. G.B.A. Oeste,60000.0,9466.666666666666
Ford Ka,Ford Ka 1.5 Sel,2020,Lanús - Bs.As. G.B.A. Sur,49000.0,13326.666666666666
Ford Ka,Ford Ka 1.5 Se,2018,Morón - Bs.As. G.B.A. Oeste,74400.0,9333.333333333334
Ford Ka,Ford Ka 1.5 Sel,2020,Campana - Buenos Aires Interior,65000.0,12500.0
Ford Ka,Ford Ka 1.5 Se,2017,Capital Federal - Capital Federal,130000.0,9000.0
Ford Ka,Ford Ka 1.5 Se,2016,Pilar - Bs.As. G.B.A. Norte,130000.0,9000.0
Ford Ka,Ford Ka 1.5 S,2017,Pilar - Bs.As. G.B.A. Norte,130000.0,8933.333333333334
Ford Ka,Ford Ka 1.5 Sel,2019,La Plata - Bs.As. G.B.A. Sur,80000.0,12000.0
Ford Ka,Ford Ka 1.5 Se,2018,San Vicente - Buenos Aires Interior,66000.0,11000.0
Ford Ka,Ford Ka 1.5 Se,2018,Capital Federal - Capital Federal,73000.0,10900.0
Ford Ka,Ford Ka 1.5 Se At,2019,La Plata - Bs.As. G.B.A. Sur,83000.0,12000.0
Ford Ka,Ford Ka 1.5 S,2016,Almirante Brown - Bs.As. G.B.A. Sur,107000.0,8000.0
Ford Ka,Ford Ka 1.5 S,2019,La Matanza - Bs.As. G.B.A. Oeste,90000.0,9666.666666666666
Ford Ka,Ford Ka 1.5 Se,2017,Capital Federal - Capital Federal,63200.0,9200.0
Ford Ka,Ford Ka 1.5 Sel At 5p,2019,Lomas De Zamora - Bs.As. G.B.A. Sur,59000.0,11666.666666666666
Ford Ka,Ford Ka 1.5 Se,2020,General San Martín - Bs.As. G.B.A. Norte,74030.0,13133.333333333334
